timestamp,core_node_cpu,core_node_memory,core_node_tx,core_node_rx,core_node_latency,core_node_cost,mec_node_cpu,mec_node_memory,mec_node_tx,mec_node_rx,mec_node_latency,mec_node_cost,kube_app_server_cpu,kube_app_server_memory,kube_app_server_tx,kube_app_server_rx,kube_app_server_latency,kube_app_server_cost,ue_count,ue_ids,avg_cqi,avg_dl_bitrate,avg_ul_bitrate,avg_dl_mcs,avg_ul_mcs,avg_epre,avg_pusch_snr,avg_ul_path_loss
1760530657.761886,21.424999999999272,34.7903155901662,70682.93333333333,53121.066666666666,1.0,4,21.93333333333461,47.990722894202406,16219.199999999999,3789.0666666666666,1.0,4,18.65555555555652,65.525843581776,17391.733333333334,121602.13333333333,1.0,4,1,1,11.0,2660.0,0.0,19.7,0.0,-88.4,27.7,71.3
1760530663.466568,21.424999999999272,34.7903155901662,70682.93333333333,53121.066666666666,1.0,4,21.93333333333461,47.990722894202406,16219.199999999999,3789.0666666666666,1.0,4,18.65555555555652,65.525843581776,17391.733333333334,121602.13333333333,1.0,4,1,1,11.0,275507.0,23652.0,16.5,15.7,-89.5,20.9,65.2
1760530669.973435,19.55268157728156,34.85672514035883,118779.50734975499,93445.15182827237,1.0,4,21.93333333333461,47.990722894202406,16219.199999999999,3789.0666666666666,1.0,4,18.65555555555652,65.525843581776,17391.733333333334,121602.13333333333,1.0,4,1,1,11.0,2163.0,0.0,16.0,0.0,-89.5,20.9,65.2
1760530675.529947,19.552681577281536,34.85672514035883,118779.50734975499,93445.15182827237,1.0,4,21.93333333333461,47.990722894202406,16219.199999999999,3789.0666666666666,1.0,4,17.58888888888881,65.25827667015466,14984,115043.46666666666,1.0,4,1,1,15.0,5772.0,0.0,24.0,0.0,-102.9,10.4,61.0
1760530681.352634,19.55268157728156,34.85672514035883,118779.50734975499,93445.15182827237,1.0,4,19.591374195912223,47.90121394032339,16392.760723927608,6853.981268539813,1.0,4,17.58888888888881,65.25827667015466,14984,115043.46666666666,1.0,4,1,1,11.0,2646.0,0.0,18.0,0.0,-93.1,23.3,75.9
1760530687.222085,19.55268157728156,34.85672514035883,118779.50734975499,93445.15182827237,1.0,4,19.591374195912223,47.90121394032339,16392.760723927604,6853.981268539813,1.0,4,17.58888888888881,65.25827667015466,14984,115043.46666666666,1.0,4,1,1,12.0,335274.0,39051.0,20.1,13.9,-95.8,18.5,66.0
1760530692.719385,19.55268157728156,34.85672514035883,118779.50734975499,93445.15182827237,1.0,4,19.591374195912223,47.90121394032339,16392.760723927608,6853.981268539813,1.0,4,17.58888888888881,65.25827667015466,14984,115043.46666666666,1.0,4,1,1,9.0,1503.0,0.0,11.0,0.0,-102.3,10.5,65.7
1760530698.355676,18.77521085441875,35.53130636073668,53215.45487882121,31995.199519951995,1.0,4,19.591374195912223,47.90121394032339,16392.760723927608,6853.981268539813,1.0,4,17.58888888888881,65.25827667015466,14984,115043.46666666666,1.0,4,1,1,10.0,1600.0,0.0,13.2,0.0,-102.3,10.5,65.7
1760530703.921808,18.77521085441875,35.53130636073668,53215.45487882121,31995.199519951995,1.0,4,19.591374195912223,47.90121394032339,16392.760723927608,6853.981268539813,1.0,4,15.322222222219159,65.08321430418678,13929.866666666667,72710.93333333333,1.0,4,1,1,15.0,50635.0,31049.0,24.9,9.1,-107.1,6.9,70.0
1760530709.50382,18.77521085441875,35.53130636073668,53215.45487882121,31995.199519951995,1.0,4,19.586568451789525,47.31463192923621,15959.652266241954,1333.0678877165042,1.0,4,15.322222222219159,65.08321430418678,13929.866666666667,72710.93333333333,1.0,4,1,1,15.0,3597.0,0.0,25.2,0.0,-107.1,6.9,70.0
